epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,511.703,0.78355,0.57676,1.08357,0.92505,0.52778,0.70843,0.37184,1.52492,1.23801,1.7109,0.000412749,0.000412749,0.000412749
78,518.224,0.72547,0.54704,1.05248,0.81839,0.87419,0.90013,0.49624,1.42278,1.1127,1.62296,0.000396246,0.000396246,0.000396246
79,524.633,0.74348,0.53624,1.07148,0.87768,0.84177,0.93238,0.49563,1.41367,0.89995,1.64033,0.000379743,0.000379743,0.000379743
80,531.146,0.75507,0.56127,1.08282,0.8935,0.82675,0.95737,0.60356,1.43356,0.8535,1.66291,0.000363239,0.000363239,0.000363239
81,537.968,0.75258,0.53777,1.09012,0.94225,0.83333,0.96752,0.61061,1.38967,0.80836,1.63262,0.000346736,0.000346736,0.000346736
82,544.806,0.71508,0.57414,1.04399,0.89505,0.90501,0.95434,0.61524,1.37212,0.86174,1.65856,0.000330233,0.000330233,0.000330233
83,551.306,0.75375,0.56705,1.11144,0.61641,0.87036,0.8597,0.56886,1.39599,0.9846,1.67456,0.000313729,0.000313729,0.000313729
84,557.904,0.70604,0.52537,1.05303,0.89822,0.52778,0.80072,0.54601,1.44874,1.13583,1.66187,0.000297226,0.000297226,0.000297226
85,564.45,0.69496,0.53817,1.07278,0.58166,0.66667,0.82286,0.55179,1.42933,1.20086,1.60329,0.000280723,0.000280723,0.000280723
86,570.838,0.67289,0.48077,1.04773,0.83963,0.84596,0.90505,0.61324,1.34276,1.06898,1.5272,0.00026422,0.00026422,0.00026422
87,577.273,0.70325,0.51126,1.04353,0.84958,0.82015,0.9046,0.58968,1.32559,1.0714,1.52832,0.000247716,0.000247716,0.000247716
88,583.726,0.64253,0.50612,1.02395,0.83755,0.77774,0.88904,0.58252,1.38209,1.07294,1.57128,0.000231213,0.000231213,0.000231213
89,590.145,0.67566,0.50949,1.03249,0.82279,0.7884,0.89086,0.59928,1.35276,1.13439,1.55739,0.00021471,0.00021471,0.00021471
90,596.735,0.68288,0.49207,1.04139,0.81223,0.79124,0.89254,0.57659,1.38293,1.16327,1.57405,0.000198206,0.000198206,0.000198206
91,666.662,0.62205,0.55739,1.02066,0.78154,0.88889,0.89848,0.56747,1.41125,1.09539,1.63205,0.000181703,0.000181703,0.000181703
92,673.057,0.55434,0.49574,0.98093,0.82109,0.89724,0.90115,0.56522,1.41171,1.05182,1.70114,0.0001652,0.0001652,0.0001652
93,679.436,0.54161,0.41987,0.98551,0.63049,0.66667,0.82401,0.54592,1.45911,1.09384,1.72956,0.000148696,0.000148696,0.000148696
94,685.762,0.53198,0.40842,0.95818,0.64109,0.66736,0.7384,0.52503,1.47168,1.17046,1.74219,0.000132193,0.000132193,0.000132193
95,691.87,0.53196,0.3921,0.98853,0.84875,0.52466,0.72942,0.51153,1.47436,1.23112,1.72858,0.00011569,0.00011569,0.00011569
96,698.049,0.5224,0.36431,0.94787,0.80748,0.56778,0.72808,0.50492,1.5084,1.20133,1.74486,9.91865e-05,9.91865e-05,9.91865e-05
97,704.223,0.5318,0.37597,0.97444,0.85746,0.57078,0.73093,0.50669,1.51279,1.17987,1.73799,8.26832e-05,8.26832e-05,8.26832e-05
98,710.364,0.52435,0.35147,0.94301,0.8497,0.55556,0.74356,0.52283,1.4932,1.17236,1.72753,6.61799e-05,6.61799e-05,6.61799e-05
99,716.651,0.50392,0.37895,0.97877,0.83098,0.55803,0.76713,0.53454,1.47053,1.16579,1.70962,4.96766e-05,4.96766e-05,4.96766e-05
100,722.88,0.48125,0.34217,0.9315,0.73509,0.63066,0.77627,0.55129,1.44596,1.15279,1.6998,3.31733e-05,3.31733e-05,3.31733e-05
