epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,382.842,0.64744,0.45153,1.07928,0.87868,0.52289,0.65589,0.37592,1.70779,1.44872,2.29629,0.000649297,0.000649297,0.000649297
187,384.903,0.61524,0.42216,1.07561,0.85406,0.554,0.66496,0.37126,1.69906,1.40247,2.25991,0.000643795,0.000643795,0.000643795
188,386.891,0.56846,0.42895,1.01253,0.82677,0.61111,0.68412,0.41267,1.60636,1.32351,2.19313,0.000638294,0.000638294,0.000638294
189,388.957,0.64012,0.46593,1.06813,0.72282,0.6293,0.67941,0.45165,1.59443,1.38372,2.14951,0.000632793,0.000632793,0.000632793
190,390.961,0.65338,0.46515,1.08554,0.74026,0.5,0.56962,0.43347,1.60753,1.5426,2.21917,0.000627292,0.000627292,0.000627292
191,393.01,0.62897,0.44189,1.09219,0.68755,0.47222,0.46151,0.23595,1.70629,1.977,2.35664,0.000621791,0.000621791,0.000621791
192,395.079,0.62481,0.462,1.06204,0.65376,0.52123,0.53086,0.31341,1.69278,1.78571,2.2641,0.00061629,0.00061629,0.00061629
193,397.077,0.63008,0.46724,1.0537,0.78714,0.52778,0.55007,0.30888,1.68289,1.61124,2.32102,0.000610789,0.000610789,0.000610789
194,399.2,0.60831,0.45036,1.07233,0.74926,0.55556,0.56793,0.30413,1.65113,1.78853,2.21254,0.000605288,0.000605288,0.000605288
195,401.268,0.6106,0.41661,1.04796,0.63393,0.55745,0.54517,0.30939,1.81226,1.78514,2.31028,0.000599787,0.000599787,0.000599787
196,403.277,0.60812,0.4142,1.03938,0.75915,0.55556,0.60515,0.3983,1.68641,1.53294,2.17632,0.000594286,0.000594286,0.000594286
197,405.31,0.59306,0.41246,1.04082,0.79902,0.55877,0.62036,0.44718,1.62804,1.35468,2.08481,0.000588784,0.000588784,0.000588784
198,407.34,0.59024,0.40861,1.03575,0.71394,0.66667,0.65817,0.4547,1.45552,1.34463,1.92218,0.000583283,0.000583283,0.000583283
199,409.378,0.58472,0.40788,1.05935,0.88256,0.55556,0.65689,0.44055,1.36933,1.32824,1.87275,0.000577782,0.000577782,0.000577782
200,411.43,0.61937,0.4231,1.05568,0.87153,0.56699,0.65883,0.46375,1.41824,1.39268,1.9228,0.000572281,0.000572281,0.000572281
201,413.433,0.5975,0.42756,1.06921,0.86859,0.56757,0.64754,0.4508,1.43437,1.41419,1.95407,0.00056678,0.00056678,0.00056678
202,415.579,0.60152,0.43682,1.04988,0.82694,0.53835,0.62806,0.4447,1.43325,1.49756,1.93389,0.000561279,0.000561279,0.000561279
203,417.565,0.56325,0.39302,1.02566,0.82386,0.55556,0.62463,0.4243,1.50601,1.60813,1.98608,0.000555778,0.000555778,0.000555778
204,419.615,0.59509,0.39317,1.03951,0.82356,0.51925,0.63757,0.43157,1.50886,1.42301,2.21588,0.000550277,0.000550277,0.000550277
205,421.648,0.53986,0.40313,1.0133,0.8146,0.52778,0.63675,0.42395,1.48246,1.34036,2.29202,0.000544776,0.000544776,0.000544776
206,423.673,0.59358,0.40203,1.03768,0.76706,0.52778,0.61034,0.41706,1.52475,1.40517,2.36769,0.000539275,0.000539275,0.000539275
207,425.812,0.59223,0.41432,1.04885,0.926,0.5,0.6292,0.42089,1.49158,1.34524,2.31197,0.000533773,0.000533773,0.000533773
208,427.833,0.61236,0.44339,1.05445,0.8835,0.52153,0.6083,0.39758,1.52569,1.55717,2.30767,0.000528272,0.000528272,0.000528272
209,429.842,0.57175,0.39944,1.01365,0.82859,0.52778,0.63155,0.37507,1.5375,1.5399,2.26309,0.000522771,0.000522771,0.000522771
210,431.87,0.57324,0.4132,1.02471,0.78677,0.53789,0.60234,0.33503,1.61585,1.54725,2.29022,0.00051727,0.00051727,0.00051727
211,433.886,0.54437,0.39184,1.01194,0.83219,0.52699,0.5862,0.34476,1.6067,1.67188,2.27996,0.000511769,0.000511769,0.000511769
212,435.891,0.61038,0.43519,1.05761,0.88539,0.49772,0.58386,0.32307,1.65355,1.60008,2.34107,0.000506268,0.000506268,0.000506268
213,437.918,0.5768,0.4105,1.03825,0.879,0.49879,0.60828,0.31978,1.70756,1.7155,2.39472,0.000500767,0.000500767,0.000500767
214,439.95,0.57752,0.37839,1.04231,0.86672,0.50957,0.58694,0.35263,1.61862,1.80861,2.3026,0.000495266,0.000495266,0.000495266
215,441.969,0.63176,0.4111,1.03492,0.87614,0.53876,0.5958,0.35966,1.56987,1.69937,2.30666,0.000489765,0.000489765,0.000489765
216,443.97,0.58785,0.40681,1.0163,0.8525,0.52778,0.60588,0.38261,1.5588,1.67115,2.30495,0.000484263,0.000484263,0.000484263
217,445.977,0.55102,0.40363,1.03231,0.83853,0.52778,0.61438,0.38244,1.54792,1.61917,2.27358,0.000478762,0.000478762,0.000478762
218,448.041,0.5749,0.38935,1.01129,0.83408,0.54724,0.61841,0.42173,1.50937,1.51796,2.16475,0.000473261,0.000473261,0.000473261
219,450.143,0.54638,0.38419,1.02322,0.82798,0.55556,0.63603,0.45788,1.57766,1.3662,2.21203,0.00046776,0.00046776,0.00046776
220,452.158,0.57302,0.36131,1.00801,0.80952,0.55556,0.65395,0.47388,1.56882,1.52991,2.16009,0.000462259,0.000462259,0.000462259
221,454.212,0.53696,0.40875,0.99927,0.86225,0.51877,0.65082,0.47251,1.55078,1.64791,2.17649,0.000456758,0.000456758,0.000456758
222,456.238,0.57135,0.41898,1.04526,0.78699,0.52704,0.61369,0.42671,1.60893,1.73186,2.22828,0.000451257,0.000451257,0.000451257
223,458.246,0.51838,0.37669,0.97954,0.73894,0.53985,0.62674,0.42097,1.66224,1.62195,2.34026,0.000445756,0.000445756,0.000445756
224,460.351,0.49191,0.34553,0.98443,0.85179,0.52778,0.64029,0.42326,1.55743,1.50883,2.19813,0.000440255,0.000440255,0.000440255
225,462.343,0.54565,0.3861,1.01895,0.88915,0.52778,0.65548,0.45709,1.53571,1.48472,2.1691,0.000434754,0.000434754,0.000434754
226,464.394,0.53331,0.3945,1.02783,0.70562,0.65175,0.65889,0.45929,1.48388,1.48872,2.06853,0.000429253,0.000429253,0.000429253
227,466.405,0.53881,0.37568,1.01318,0.67015,0.67708,0.66902,0.48051,1.28887,1.26062,1.82451,0.000423751,0.000423751,0.000423751
228,468.45,0.51115,0.38201,0.99039,0.88267,0.5273,0.66808,0.47991,1.34806,1.31056,1.85855,0.00041825,0.00041825,0.00041825
229,470.447,0.53903,0.38818,0.98622,0.86748,0.52778,0.67038,0.47478,1.32956,1.28784,1.86263,0.000412749,0.000412749,0.000412749
230,472.594,0.53999,0.38692,1.02347,0.79633,0.57966,0.65778,0.45564,1.38963,1.36902,1.99761,0.000407248,0.000407248,0.000407248
231,474.645,0.57003,0.392,1.02464,0.84419,0.57897,0.65656,0.48227,1.32544,1.42629,1.97923,0.000401747,0.000401747,0.000401747
232,476.689,0.53305,0.34761,1.0139,0.82184,0.55556,0.63467,0.45009,1.31745,1.40964,1.90521,0.000396246,0.000396246,0.000396246
233,478.738,0.5537,0.38687,1.01954,0.76287,0.573,0.64743,0.49472,1.29451,1.36868,1.87494,0.000390745,0.000390745,0.000390745
234,480.882,0.53866,0.35447,1.01759,0.78461,0.55556,0.63812,0.46589,1.26485,1.30851,1.84856,0.000385244,0.000385244,0.000385244
235,482.916,0.49623,0.39668,1.00426,0.85322,0.53119,0.65056,0.44501,1.3318,1.34985,1.89709,0.000379743,0.000379743,0.000379743
236,485.032,0.50689,0.36755,1.00769,0.79841,0.58333,0.65016,0.44594,1.40207,1.41546,1.98113,0.000374242,0.000374242,0.000374242
237,487.028,0.54062,0.37523,1.01395,0.82649,0.58143,0.6596,0.44022,1.40425,1.37673,1.97688,0.00036874,0.00036874,0.00036874
238,489.054,0.56385,0.37865,1.03558,0.91322,0.57464,0.67083,0.4484,1.39855,1.34559,2.00482,0.000363239,0.000363239,0.000363239
239,491.093,0.49835,0.33276,0.98271,0.83018,0.58866,0.6713,0.45767,1.39346,1.28996,2.00963,0.000357738,0.000357738,0.000357738
240,493.145,0.50962,0.38518,1.00689,0.82027,0.60542,0.6719,0.49142,1.45092,1.52358,2.06216,0.000352237,0.000352237,0.000352237
241,495.217,0.49797,0.35466,1.00321,0.85403,0.56864,0.66291,0.44945,1.44415,1.61101,2.0825,0.000346736,0.000346736,0.000346736
242,497.308,0.48102,0.34701,0.97233,0.8656,0.55556,0.64446,0.42017,1.46212,1.70229,2.10533,0.000341235,0.000341235,0.000341235
243,499.358,0.48395,0.34447,0.97427,0.84642,0.61111,0.63152,0.37665,1.60236,1.73901,2.17871,0.000335734,0.000335734,0.000335734
244,501.378,0.48339,0.34069,0.98521,0.78933,0.63889,0.62413,0.3689,1.69872,1.88656,2.25964,0.000330233,0.000330233,0.000330233
245,503.382,0.49435,0.3499,0.96008,0.77178,0.61111,0.61773,0.34944,1.69478,1.86749,2.26287,0.000324732,0.000324732,0.000324732
246,505.376,0.4567,0.34223,0.995,0.73741,0.58333,0.61111,0.33588,1.66771,1.86615,2.19862,0.000319231,0.000319231,0.000319231
247,507.466,0.50074,0.3593,0.97505,0.73205,0.58333,0.63139,0.32186,1.64009,1.86331,2.19024,0.000313729,0.000313729,0.000313729
248,509.507,0.5109,0.35438,1.00767,0.85036,0.55556,0.66236,0.40466,1.61881,1.76412,2.24788,0.000308228,0.000308228,0.000308228
249,511.482,0.48898,0.34411,0.98378,0.80436,0.57105,0.66118,0.38747,1.60319,1.78422,2.30512,0.000302727,0.000302727,0.000302727
250,513.488,0.47128,0.33073,0.9848,0.83447,0.54736,0.63316,0.39705,1.57387,1.71074,2.38023,0.000297226,0.000297226,0.000297226
251,515.528,0.47228,0.35424,0.97099,0.84204,0.54903,0.62508,0.35396,1.5614,1.59885,2.38504,0.000291725,0.000291725,0.000291725
252,517.619,0.49771,0.3591,0.99772,0.7985,0.58333,0.64158,0.39885,1.53614,1.5523,2.36171,0.000286224,0.000286224,0.000286224
253,519.586,0.47775,0.33845,0.98378,0.83124,0.58016,0.63864,0.38924,1.56682,1.59804,2.38944,0.000280723,0.000280723,0.000280723
254,521.601,0.47927,0.34449,0.96227,0.85427,0.58082,0.61384,0.38212,1.60724,1.58054,2.3584,0.000275222,0.000275222,0.000275222
255,523.653,0.46225,0.33758,0.96576,0.83877,0.56382,0.61454,0.38943,1.61762,1.67869,2.33099,0.000269721,0.000269721,0.000269721
256,525.704,0.49763,0.34762,0.99866,0.7672,0.50924,0.61688,0.39504,1.51749,1.90243,2.21506,0.00026422,0.00026422,0.00026422
257,527.694,0.48222,0.33616,0.96325,0.76738,0.50264,0.61966,0.39345,1.49019,1.9804,2.18764,0.000258718,0.000258718,0.000258718
258,529.769,0.47167,0.33341,0.97918,0.83593,0.53241,0.60986,0.40097,1.38445,2.00413,2.0284,0.000253217,0.000253217,0.000253217
259,531.775,0.43445,0.30549,0.95706,0.88192,0.52778,0.63115,0.4549,1.39444,1.88564,1.98767,0.000247716,0.000247716,0.000247716
260,533.807,0.48231,0.31524,0.96429,0.87456,0.52778,0.63555,0.39927,1.40578,1.79557,2.01953,0.000242215,0.000242215,0.000242215
261,535.797,0.46163,0.33054,0.97037,0.85976,0.53062,0.63854,0.40681,1.426,1.72693,2.04498,0.000236714,0.000236714,0.000236714
262,537.794,0.44074,0.33308,0.9549,0.82911,0.53699,0.63171,0.39782,1.402,1.66439,2.03906,0.000231213,0.000231213,0.000231213
263,539.809,0.45879,0.32888,0.97645,0.7511,0.58333,0.63091,0.38582,1.4416,1.65856,2.0596,0.000225712,0.000225712,0.000225712
264,541.877,0.44826,0.31712,0.9563,0.77335,0.57519,0.65773,0.39875,1.41971,1.63478,2.02307,0.000220211,0.000220211,0.000220211
265,543.902,0.46567,0.33417,0.98199,0.87759,0.52778,0.65722,0.43099,1.39481,1.59503,2.00943,0.00021471,0.00021471,0.00021471
266,545.932,0.45789,0.33436,0.98315,0.87937,0.52778,0.63982,0.45709,1.3447,1.55275,1.9661,0.000209209,0.000209209,0.000209209
267,548.002,0.45008,0.32702,0.96552,0.88787,0.52778,0.64274,0.48781,1.33191,1.57352,1.92584,0.000203707,0.000203707,0.000203707
