epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,3962.51,0.50417,0.40641,0.97664,0.84918,0.48482,0.62501,0.49948,1.15871,1.14646,1.4464,0.000148696,0.000148696,0.000148696
186,3980.01,0.52911,0.40545,0.99918,0.86085,0.4904,0.62048,0.49244,1.15095,1.1937,1.43365,0.000140445,0.000140445,0.000140445
187,3998.22,0.54559,0.41577,0.9842,0.87001,0.49655,0.62517,0.49475,1.16409,1.19303,1.43069,0.000132193,0.000132193,0.000132193
188,4023.38,0.50893,0.41151,0.97473,0.87405,0.5,0.64966,0.49604,1.1468,1.14075,1.42536,0.000123941,0.000123941,0.000123941
189,4048.09,0.49714,0.41131,0.98142,0.84322,0.5,0.66475,0.50579,1.16175,1.13782,1.4352,0.00011569,0.00011569,0.00011569
190,4072.1,0.50333,0.40425,0.97814,0.84158,0.5,0.64214,0.48719,1.15754,1.1336,1.44976,0.000107438,0.000107438,0.000107438
191,4149.29,0.42897,0.37317,0.95582,0.89785,0.45341,0.64782,0.48257,1.13686,1.12554,1.44817,9.91865e-05,9.91865e-05,9.91865e-05
192,4165.03,0.40579,0.35947,0.90769,0.86312,0.45334,0.67605,0.48745,1.16218,1.16685,1.48248,9.09349e-05,9.09349e-05,9.09349e-05
193,4181.62,0.38653,0.33462,0.92869,0.83721,0.44866,0.62888,0.47887,1.19983,1.25161,1.48565,8.26832e-05,8.26832e-05,8.26832e-05
194,4198.44,0.41062,0.2951,0.88939,0.82667,0.44852,0.63332,0.48351,1.22904,1.29914,1.50303,7.44316e-05,7.44316e-05,7.44316e-05
195,4221.97,0.37529,0.29157,0.86956,0.82899,0.44931,0.62237,0.48218,1.21403,1.30002,1.47379,6.61799e-05,6.61799e-05,6.61799e-05
196,4245.98,0.39129,0.29982,0.89052,0.84086,0.4518,0.63482,0.48225,1.1978,1.27251,1.45931,5.79283e-05,5.79283e-05,5.79283e-05
197,4269.02,0.35531,0.28979,0.87988,0.84717,0.45532,0.61356,0.47522,1.19107,1.18695,1.45896,4.96766e-05,4.96766e-05,4.96766e-05
198,4293.16,0.40137,0.3042,0.91789,0.86172,0.45718,0.62214,0.48068,1.17461,1.12444,1.44917,4.1425e-05,4.1425e-05,4.1425e-05
199,4309.87,0.36575,0.29092,0.88635,0.86277,0.45641,0.62234,0.47973,1.17848,1.1145,1.45683,3.31733e-05,3.31733e-05,3.31733e-05
200,4327.93,0.3781,0.2897,0.90741,0.87163,0.45913,0.6198,0.47927,1.1977,1.10661,1.47839,2.49217e-05,2.49217e-05,2.49217e-05
