epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1911.26,0.7194,0.55211,1.12264,0.41653,0.52167,0.49395,0.22331,1.60025,1.56004,2.0521,0.000140445,0.000140445,0.000140445
187,1920.37,0.71282,0.51293,1.12824,0.27514,0.47458,0.42742,0.20949,1.62369,1.55722,2.06056,0.000132193,0.000132193,0.000132193
188,1928.89,0.69411,0.51435,1.07868,0.8306,0.27778,0.393,0.20817,1.6252,1.53861,2.13416,0.000123941,0.000123941,0.000123941
189,1937.69,0.72385,0.54413,1.12224,0.83027,0.27778,0.36915,0.2161,1.60269,1.50427,2.15025,0.00011569,0.00011569,0.00011569
190,1948.08,0.71217,0.54985,1.1358,0.35236,0.58333,0.43526,0.27537,1.51845,1.47354,2.03953,0.000107438,0.000107438,0.000107438
191,1974.07,0.72224,0.54735,1.19444,0.66411,0.55556,0.62013,0.44488,1.49413,1.39574,2.03796,9.91865e-05,9.91865e-05,9.91865e-05
192,1984.98,0.63877,0.48647,1.1323,0.77474,0.55556,0.602,0.41492,1.42577,1.28182,2.01546,9.09349e-05,9.09349e-05,9.09349e-05
193,1995.77,0.65488,0.52126,1.14471,0.77674,0.55556,0.60108,0.41608,1.43769,1.31663,2.05614,8.26832e-05,8.26832e-05,8.26832e-05
194,2006.15,0.63145,0.43202,1.11484,0.76279,0.55556,0.60988,0.42057,1.39429,1.29016,1.97951,7.44316e-05,7.44316e-05,7.44316e-05
195,2017.02,0.61166,0.41999,1.13019,0.73019,0.55556,0.59368,0.42309,1.38628,1.27585,1.9745,6.61799e-05,6.61799e-05,6.61799e-05
196,2026.95,0.59255,0.41457,1.13207,0.71642,0.55556,0.60782,0.41874,1.40077,1.25051,2.01287,5.79283e-05,5.79283e-05,5.79283e-05
197,2036.38,0.63864,0.44347,1.16219,0.72646,0.55556,0.6118,0.41686,1.42269,1.23595,2.04667,4.96766e-05,4.96766e-05,4.96766e-05
198,2044.23,0.59114,0.39275,1.10351,0.72047,0.55556,0.62913,0.41808,1.46713,1.25557,2.11645,4.1425e-05,4.1425e-05,4.1425e-05
199,2052.95,0.57722,0.40446,1.07739,0.7296,0.55556,0.62491,0.42345,1.49817,1.27861,2.16515,3.31733e-05,3.31733e-05,3.31733e-05
200,2061.49,0.60366,0.39984,1.1017,0.72114,0.55556,0.61962,0.42517,1.50287,1.27818,2.17262,2.49217e-05,2.49217e-05,2.49217e-05
